date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),OT
7/22/2019 12:30,503.13333,450.73334,77.73333,14.798
7/22/2019 13:00,435.93332,390.33334,68.26667,12.970667
7/22/2019 13:30,512.06665,463.2,81.4,15.188
7/22/2019 14:00,608.2,541,100.53333,17.114
7/22/2019 14:30,660,616.86664,110.73333,18.25
7/22/2019 15:00,343,172.06667,204.73334,10.625334
7/22/2019 15:30,220.06667,45.933334,194.13333,7.5973334
7/22/2019 16:00,175.4,36.533333,143.46666,5.4873333
7/22/2019 16:30,179.93333,57.533333,138.93333,5.4
7/22/2019 17:00,53.066666,17.133333,41.066666,1.6953334
7/22/2019 17:30,59.733334,21.266666,48.733334,1.962
7/22/2019 18:00,29.933332,7.4,29,0.97333336
7/22/2019 18:30,26.133333,5.2,19.933332,0.8426667
7/22/2019 19:00,13.066667,3.6,8,0.362
7/22/2019 19:30,1.9333333,0.6,0,0
7/22/2019 20:00,0,0,0,0
7/22/2019 20:30,0,0,0,0
7/22/2019 21:00,0,0,0,0
7/22/2019 21:30,0,0,0,0
7/22/2019 22:00,0,0,0,0
7/22/2019 22:30,0,0,0,0
7/22/2019 23:00,0,0,0,0
7/22/2019 23:30,0,0,0,0
7/23/2019 0:00,0,0,0,0
7/23/2019 0:30,0,0,0,0
7/23/2019 1:00,0,0,0,0
7/23/2019 1:30,0,0,0,0
7/23/2019 2:00,0,0,0,0
7/23/2019 2:30,0,0,0,0
7/23/2019 3:00,0,0,0,0
7/23/2019 3:30,0,0,0,0
7/23/2019 4:00,0,0,0,0
7/23/2019 4:30,0,0,0,0
7/23/2019 5:00,0,0,0,0
7/23/2019 5:30,0,0,0,0
7/23/2019 6:00,0,0,0,0
7/23/2019 6:30,0,0,0,0
7/23/2019 7:00,1.1333333,0.8,0.33333334,0
7/23/2019 7:30,12.466666,3.8666666,9.066667,0.39866668
7/23/2019 8:00,11.4,3.6,8.066667,0.426
7/23/2019 8:30,39.666668,9,32.933334,1.206
7/23/2019 9:00,87.73333,36.133335,73.13333,2.972
7/23/2019 9:30,197.33333,71.066666,163.33333,5.2966666
7/23/2019 10:00,263.73334,75.933334,214.8,6.9573336
7/23/2019 10:30,104.4,26.733334,82.2,4.698
7/23/2019 11:00,102.6,26.133333,90.933334,6.632
7/23/2019 11:30,112.8,27.8,98.066666,6.158
7/23/2019 12:00,182.8,37.6,148.53334,7.2686667
7/23/2019 12:30,105.4,19.4,80.73333,6.7293334
7/23/2019 13:00,228.86667,44,185.6,9.969334
7/23/2019 13:30,291.46667,95.6,210,11.335333
7/23/2019 14:00,272.26666,49,217.2,9.133333
7/23/2019 14:30,246.33333,44.4,201.33333,8.570666
7/23/2019 15:00,312.4,63.266666,262.6,9.841333
7/23/2019 15:30,493.4,484.06668,77.8,15.196
7/23/2019 16:00,217.06667,66,187.6,7.444667
7/23/2019 16:30,100,30.6,95.666664,3.5206666
7/23/2019 17:00,98.73333,31,102.6,3.478
7/23/2019 17:30,137.66667,72.8,136.73334,4.688667
7/23/2019 18:00,108.933334,50.733334,104.46667,3.364
7/23/2019 18:30,101.53333,68.666664,91.26667,3.1
7/23/2019 19:00,31.733334,12.866667,25.6,1.004
7/23/2019 19:30,33.266666,8.866667,24.8,1.0286666
7/23/2019 20:00,0,0,0,0
7/23/2019 20:30,0,0,0,0
7/23/2019 21:00,0,0,0,0
7/23/2019 21:30,0,0,0,0
7/23/2019 22:00,0,0,0,0
7/23/2019 22:30,0,0,0,0
7/23/2019 23:00,0,0,0,0
7/23/2019 23:30,0,0,0,0
7/24/2019 0:00,0,0,0,0
7/24/2019 0:30,0,0,0,0
7/24/2019 1:00,0,0,0,0
7/24/2019 1:30,0,0,0,0
7/24/2019 2:00,0,0,0,0
7/24/2019 2:30,0,0,0,0
7/24/2019 3:00,0,0,0,0
7/24/2019 3:30,0,0,0,0
7/24/2019 4:00,0,0,0,0
7/24/2019 4:30,0,0,0,0
7/24/2019 5:00,0,0,0,0
7/24/2019 5:30,0,0,0,0
7/24/2019 6:00,0,0,0,0
7/24/2019 6:30,0,0,0,0
7/24/2019 7:00,3.8,2,2.1333334,0
7/24/2019 7:30,19.333334,5.5333333,16.4,0.39733332
7/24/2019 8:00,57.466667,40.2,48.4,1.6953334
7/24/2019 8:30,98.46667,52.133335,82.26667,2.8746667
7/24/2019 9:00,117.4,45.2,96.4,3.552
7/24/2019 9:30,83.46667,26.8,65.26667,3.384
7/24/2019 10:00,151.6,45.533333,119,4.2833333
7/24/2019 10:30,298.33334,135.86667,204.2,11.757334
7/24/2019 11:00,428,244.06667,229.73334,12.850667
7/24/2019 11:30,666.4667,607.26666,138.73334,17.472
7/24/2019 12:00,539,512.6667,86,19.550667
7/24/2019 12:30,614.2,525.4667,130.13333,18.091333
7/24/2019 13:00,545.6,494.73334,107.53333,22.394
7/24/2019 13:30,878.8,751.4667,140.6,19.765333
7/24/2019 14:00,795.73334,702.73334,128.6,18.945333
7/24/2019 14:30,452,437.26666,74.26667,13.232667
7/24/2019 15:00,166.06667,42.866665,134.46666,5.4913335
7/24/2019 15:30,119.4,21.866667,87.53333,3.8313334
7/24/2019 16:00,163,30,119.26667,5.0693336
7/24/2019 16:30,264.8,86.8,217.06667,8.213333
7/24/2019 17:00,651.4667,648.5333,238.4,17.626667
7/24/2019 17:30,596.26666,744.26666,225.46666,15.452666
7/24/2019 18:00,533.3333,861.3333,236.46666,13.904667
7/24/2019 18:30,125.333336,56.866665,108.86667,4.044667
7/24/2019 19:00,77.2,52.8,63.4,2.4513333
7/24/2019 19:30,51.133335,25.533333,37.066666,1.528
7/24/2019 20:00,4,0.8,2.2666667,0.024
7/24/2019 20:30,0,0,0,0
7/24/2019 21:00,0,0,0,0
7/24/2019 21:30,0,0,0,0
7/24/2019 22:00,0,0,0,0
7/24/2019 22:30,0,0,0,0
7/24/2019 23:00,0,0,0,0
7/24/2019 23:30,0,0,0,0
7/25/2019 0:00,0,0,0,0
7/25/2019 0:30,0,0,0,0
7/25/2019 1:00,0,0,0,0
7/25/2019 1:30,0,0,0,0
7/25/2019 2:00,0,0,0,0
7/25/2019 2:30,0,0,0,0
7/25/2019 3:00,0,0,0,0
7/25/2019 3:30,0,0,0,0
7/25/2019 4:00,0,0,0,0
7/25/2019 4:30,0,0,0,0
7/25/2019 5:00,0,0,0,0
7/25/2019 5:30,0,0,0,0
7/25/2019 6:00,0,0,0,0
7/25/2019 6:30,0,0,0,0
7/25/2019 7:00,2.1333334,1.0666667,1.8,0
7/25/2019 7:30,37.8,7.866667,32.466667,1.1446667
7/25/2019 8:00,75.666664,56.8,65.4,2.2586668
7/25/2019 8:30,135.33333,66.53333,126.73333,4.098
7/25/2019 9:00,211.66667,86.066666,184.6,7.496
7/25/2019 9:30,228.53334,85.46667,196.4,7.127333
7/25/2019 10:00,289.13333,155.33333,188.6,9.091333
7/25/2019 10:30,356.26666,307.13333,137.53334,12.621333
7/25/2019 11:00,278.33334,83,207.06667,11.103333
7/25/2019 11:30,210.8,41.466667,167.26666,8.175333
7/25/2019 12:00,217.46666,49.066666,186.4,7.4026666
7/25/2019 12:30,289.66666,53.2,234.2,9.062
7/25/2019 13:00,393.53333,253.53334,152.93333,10.941334
7/25/2019 13:30,215.2,41.266666,195.26666,6.854
7/25/2019 14:00,440.2,308.46667,154.73334,13.651334
7/25/2019 14:30,812.4,767.8,141.33333,21.655333
7/25/2019 15:00,372.4,200.06667,192.53334,11.066
7/25/2019 15:30,75.333336,15.6,68.6,2.6773334
7/25/2019 16:00,80.6,15.133333,74.13333,2.546
7/25/2019 16:30,157.66667,39.666668,134.66667,5.196
7/25/2019 17:00,266.2,116.066666,210.66667,8.512
7/25/2019 17:30,225.66667,87.6,183.26666,7.504667
7/25/2019 18:00,434.66666,661.06665,211.06667,12.2873335
7/25/2019 18:30,165.13333,393,71.333336,4.9933333
7/25/2019 19:00,57.933334,69.26667,50.066666,1.6733333
7/25/2019 19:30,5.3333335,0.73333335,2.6,0.034666665
7/25/2019 20:00,0,0,0,0
7/25/2019 20:30,0,0,0,0
7/25/2019 21:00,0,0,0,0
7/25/2019 21:30,0,0,0,0
7/25/2019 22:00,0,0,0,0
7/25/2019 22:30,0,0,0,0
7/25/2019 23:00,0,0,0,0
7/25/2019 23:30,0,0,0,0
7/26/2019 0:00,0,0,0,0
7/26/2019 0:30,0,0,0,0
7/26/2019 1:00,0,0,0,0
7/26/2019 1:30,0,0,0,0
7/26/2019 2:00,0,0,0,0
7/26/2019 2:30,0,0,0,0
7/26/2019 3:00,0,0,0,0
7/26/2019 3:30,0,0,0,0
7/26/2019 4:00,0,0,0,0
7/26/2019 4:30,0,0,0,0
7/26/2019 5:00,0,0,0,0
7/26/2019 5:30,0,0,0,0
7/26/2019 6:00,0,0,0,0
7/26/2019 6:30,0,0,0,0
7/26/2019 7:00,16.866667,4.6666665,12.933333,0.31466666
7/26/2019 7:30,50.8,54.133335,43.466667,1.334
7/26/2019 8:00,60.4,47.8,50.066666,1.672
7/26/2019 8:30,75.26667,43,62,2.4273334
7/26/2019 9:00,196.6,78.2,163.8,5.48
7/26/2019 9:30,262.53333,139.46666,215.33333,7.345333
7/26/2019 10:00,144,45.466667,123.4,4.698
7/26/2019 10:30,134.8,30.266666,115.666664,6.69
7/26/2019 11:00,382.66666,265.33334,202.6,11.662
7/26/2019 11:30,161.33333,36.266666,133.2,8.666667
7/26/2019 12:00,693.13336,660.6667,114.53333,23.928
7/26/2019 12:30,791.8,709.2,149.06667,20.213333
7/26/2019 13:00,700.2,558,219.8,20.939333
7/26/2019 13:30,938.6667,822.26666,155.4,20.318666
7/26/2019 14:00,919.73334,799.86664,182.06667,18.525333
7/26/2019 14:30,313.13333,125.4,206.06667,9.09
7/26/2019 15:00,567.2143,525,93.42857,16.346666
7/26/2019 15:30,490.4,465.93332,138.53334,13.634
7/26/2019 16:00,848.93335,946.2,143.33333,23.099333
7/26/2019 16:30,572,676.73334,91.26667,19.322
7/26/2019 17:00,637,721.2,191.53334,16.285334
7/26/2019 17:30,591.6,729.26666,221.53334,14.982
7/26/2019 18:00,174.6,93.666664,135.73334,5.584
7/26/2019 18:30,180.53334,105.333336,167.33333,5.7366667
7/26/2019 19:00,98.53333,94.46667,79.2,2.9733334
7/26/2019 19:30,46.6,32.266666,36.933334,1.374
7/26/2019 20:00,5.0666666,0.93333334,2.6666667,0.108666666
7/26/2019 20:30,0,0,0,0
7/26/2019 21:00,0,0,0,0
7/26/2019 21:30,0,0,0,0
7/26/2019 22:00,0,0,0,0
7/26/2019 22:30,0,0,0,0
7/26/2019 23:00,0,0,0,0
7/26/2019 23:30,0,0,0,0
7/27/2019 0:00,0,0,0,0
7/27/2019 0:30,0,0,0,0
7/27/2019 1:00,0,0,0,0
7/27/2019 1:30,0,0,0,0
7/27/2019 2:00,0,0,0,0
7/27/2019 2:30,0,0,0,0
7/27/2019 3:00,0,0,0,0
7/27/2019 3:30,0,0,0,0
7/27/2019 4:00,0,0,0,0
7/27/2019 4:30,0,0,0,0
7/27/2019 5:00,0,0,0,0
7/27/2019 5:30,0,0,0,0
7/27/2019 6:00,0,0,0,0
7/27/2019 6:30,0,0,0,0
7/27/2019 7:00,1.2,0.4,0.33333334,0
7/27/2019 7:30,32.2,7.266667,25.6,0.8806667
7/27/2019 8:00,90.73333,67.86667,76.6,2.614
7/27/2019 8:30,141.53334,72.066666,123.066666,4.2293334
7/27/2019 9:00,168.73334,72.13333,145.73334,5.1126666
7/27/2019 9:30,272.46667,103.333336,231.33333,8.144
7/27/2019 10:00,298.46667,95.4,247.53334,8.746
7/27/2019 10:30,386.13333,452.66666,60.266666,11.4
7/27/2019 11:00,438.06668,464.06668,69.53333,13.076
7/27/2019 11:30,581.93335,562,94.8,18.200666
7/27/2019 12:00,782.13336,732,130.93333,22.467333
7/27/2019 12:30,717.26666,615.5333,112.333336,20.628666
7/27/2019 13:00,734.6,629.93335,117.666664,21.757334
7/27/2019 13:30,561.26666,485.6,88,15.715333
7/27/2019 14:00,588.6,502.73334,92.2,17.360666
7/27/2019 14:30,658,572.26666,104.4,18.573334
7/27/2019 15:00,680.7143,628.2143,108.85714,18.091333
7/27/2019 15:30,822.2,809.13336,134.46666,21.465334
7/27/2019 16:00,647.06665,680.73334,107.666664,17.991333
7/27/2019 16:30,666.4667,698.13336,191.86667,19.388666
7/27/2019 17:00,477.93332,483.6,184.8,15.476
7/27/2019 17:30,494.06668,795.2,104.53333,12.835333
7/27/2019 18:00,361.13333,802.3333,83.46667,9.915334
7/27/2019 18:30,195.46666,608.4667,57,5.8133335
7/27/2019 19:00,98,449.33334,37.933334,2.894
7/27/2019 19:30,36.2,186.33333,30.2,1.3306667
7/27/2019 20:00,0.73333335,0.13333334,0.13333334,0
7/27/2019 20:30,0,0,0,0
7/27/2019 21:00,0,0,0,0
7/27/2019 21:30,0,0,0,0
7/27/2019 22:00,0,0,0,0
7/27/2019 22:30,0,0,0,0
7/27/2019 23:00,0,0,0,0
7/27/2019 23:30,0,0,0,0
7/28/2019 0:00,0,0,0,0
7/28/2019 0:30,0,0,0,0
7/28/2019 1:00,0,0,0,0
7/28/2019 1:30,0,0,0,0
7/28/2019 2:00,0,0,0,0
7/28/2019 2:30,0,0,0,0
7/28/2019 3:00,0,0,0,0
7/28/2019 3:30,0,0,0,0
7/28/2019 4:00,0,0,0,0
7/28/2019 4:30,0,0,0,0
7/28/2019 5:00,0,0,0,0
7/28/2019 5:30,0,0,0,0
7/28/2019 6:00,0,0,0,0
7/28/2019 6:30,0,0,0,0
7/28/2019 7:00,7.133333,1.5333333,4.0666666,0.08733334
7/28/2019 7:30,24.466667,4.866667,18.533333,0.626
7/28/2019 8:00,77,139.46666,71.13333,2.3986666
7/28/2019 8:30,110.666664,95.86667,95.4,3.2966666
7/28/2019 9:00,132.2,72.13333,117.333336,4.148667
7/28/2019 9:30,272.8,129.2,232.46666,8.314
7/28/2019 10:00,375.6,42.266666,114.333336,14.376667
7/28/2019 10:30,641.5333,258,253.6,14.323334
7/28/2019 11:00,545.4,452.46667,211.46666,18.759333
7/28/2019 11:30,842.06665,878.5333,150.13333,22.622
7/28/2019 12:00,587,497.13333,143.46666,21.704666
7/28/2019 12:30,903.6,859.2,115.933334,24.766
7/28/2019 13:00,970.5333,928.8,106.333336,25.782667
7/28/2019 13:30,977.26666,955.86664,79.8,26.104
7/28/2019 14:00,948.6,954.2,73.86667,25.514668
7/28/2019 14:30,928.4,968.4,72.86667,25.314667
7/28/2019 15:00,871.13336,933.4,76.46667,24.215334
7/28/2019 15:30,829.13336,926.06665,80.4,22.947332
7/28/2019 16:00,782.73334,908.86664,82.8,21.286
7/28/2019 16:30,710.86664,857.93335,68.86667,18.652666
7/28/2019 17:00,632.06665,865.4,61.933334,16.122667
7/28/2019 17:30,502.6,883.13336,53.866665,12.932667
7/28/2019 18:00,346.6,835.4,50.733334,9.324
7/28/2019 18:30,196.2,655.6667,41.466667,5.71
7/28/2019 19:00,93.4,481.33334,30.333334,2.7913334
7/28/2019 19:30,23.866667,48.933334,14.333333,0.89066666
7/28/2019 20:00,0.13333334,0,0,0
7/28/2019 20:30,0,0,0,0
7/28/2019 21:00,0,0,0,0
7/28/2019 21:30,0,0,0,0
7/28/2019 22:00,0,0,0,0
7/28/2019 22:30,0,0,0,0
7/28/2019 23:00,0,0,0,0
7/28/2019 23:30,0,0,0,0
7/29/2019 0:00,0,0,0,0
7/29/2019 0:30,0,0,0,0
7/29/2019 1:00,0,0,0,0
7/29/2019 1:30,0,0,0,0
7/29/2019 2:00,0,0,0,0
7/29/2019 2:30,0,0,0,0
7/29/2019 3:00,0,0,0,0
7/29/2019 3:30,0,0,0,0
7/29/2019 4:00,0,0,0,0
7/29/2019 4:30,0,0,0,0
7/29/2019 5:00,0,0,0,0
7/29/2019 5:30,0,0,0,0
7/29/2019 6:00,0,0,0,0
7/29/2019 6:30,0,0,0,0
7/29/2019 7:00,0,0,0,0
7/29/2019 7:30,0.06666667,0.13333334,0.33333334,0
7/29/2019 8:00,25.133333,4.4666667,21.666666,0.83066666
7/29/2019 8:30,36.133335,4.733333,30.6,1.2106667
7/29/2019 9:00,59.6,23.133333,48.2,1.946
7/29/2019 9:30,66.46667,20.066668,58.333332,2.4033334
7/29/2019 10:00,109.6,33.7,97.7,3.534
7/29/2019 10:30,115.53333,27.733334,91.666664,4.0326667
7/29/2019 11:00,182.73334,47,159,6.0233335
7/29/2019 11:30,280.66666,61.533333,251.93333,9.169333
7/29/2019 12:00,115.86667,22.6,89.6,3.8173332
7/29/2019 12:30,203.4,45,175.93333,6.6246667
7/29/2019 13:00,208.53334,42.2,175.93333,6.9206667
7/29/2019 13:30,198.6,44.2,173.73334,6.6853333
7/29/2019 14:00,273.66666,55,251.26666,9.215333
7/29/2019 14:30,350.06668,346.4,58.6,11.549334
7/29/2019 15:00,231.66667,130,151.6,7.067333
7/29/2019 15:30,85.066666,17,74.53333,2.8733332
7/29/2019 16:00,170.93333,45.466667,143.4,5.648667
7/29/2019 16:30,241.46666,78.2,191.4,7.745333
7/29/2019 17:00,211.73334,65.73333,181.66667,6.826
7/29/2019 17:30,139.13333,51.266666,129.66667,4.785333
7/29/2019 18:00,111.46667,56.4,98.2,3.7286668
7/29/2019 18:30,64.53333,38.2,61.6,2.104
7/29/2019 19:00,27.933332,5.6666665,22.4,0.87266666
7/29/2019 19:30,11.533334,3.3333333,8.266666,0.27933332
7/29/2019 20:00,0,0,0,0
7/29/2019 20:30,0,0,0,0
7/29/2019 21:00,0,0,0,0
7/29/2019 21:30,0,0,0,0
7/29/2019 22:00,0,0,0,0
7/29/2019 22:30,0,0,0,0
7/29/2019 23:00,0,0,0,0
7/29/2019 23:30,0,0,0,0
7/30/2019 0:00,0,0,0,0
7/30/2019 0:30,0,0,0,0
7/30/2019 1:00,0,0,0,0
7/30/2019 1:30,0,0,0,0
7/30/2019 2:00,0,0,0,0
7/30/2019 2:30,0,0,0,0
7/30/2019 3:00,0,0,0,0
7/30/2019 3:30,0,0,0,0
7/30/2019 4:00,0,0,0,0
7/30/2019 4:30,0,0,0,0
7/30/2019 5:00,0,0,0,0
7/30/2019 5:30,0,0,0,0
7/30/2019 6:00,0,0,0,0
7/30/2019 6:30,0,0,0,0
7/30/2019 7:00,0.2,0.26666668,0.06666667,0
7/30/2019 7:30,22.8,5.733333,18.333334,0.526
7/30/2019 8:00,36.066666,8.133333,28.466667,1.1826667
7/30/2019 8:30,57.533333,32,46.666668,1.7433333
7/30/2019 9:00,42.6,10.866667,35.133335,1.492
7/30/2019 9:30,84.6,29.4,68.933334,2.908
7/30/2019 10:00,117.13333,34.933334,101.4,5.034
7/30/2019 10:30,280.53333,119.53333,206.06667,10.079333
7/30/2019 11:00,220.13333,51.666668,167.26666,8.014667
7/30/2019 11:30,192.73334,40.2,159.53334,6.688667
7/30/2019 12:00,229.66667,39.733334,188.86667,9.524
7/30/2019 12:30,304.4,113.2,228.53334,11.926666
7/30/2019 13:00,369.2,314.06668,89.666664,12.168667
7/30/2019 13:30,171.66667,40.8,157.46666,5.582
7/30/2019 14:00,104.666664,23.866667,93.066666,3.5166667
7/30/2019 14:30,95.2,19.066668,99.066666,3.4666667
7/30/2019 15:00,80.73333,18.866667,86.53333,2.948
7/30/2019 15:30,86.6,23.066668,96.73333,3.0953333
7/30/2019 16:00,209.53334,61.2,195.4,7.2153335
7/30/2019 16:30,329,96.13333,276.86667,10.694
7/30/2019 17:00,445.93332,414.86667,186.86667,12.918
7/30/2019 17:30,252.13333,87.73333,195.4,7.8946667
7/30/2019 18:00,167.73334,72.4,133.2,4.8993335
7/30/2019 18:30,178.13333,284.26666,117,4.9626665
7/30/2019 19:00,79,77.066666,67.666664,2.3453333
7/30/2019 19:30,57.333332,97.46667,51,1.6806667
7/30/2019 20:00,4.8,1.1333333,3.1333334,0.074
7/30/2019 20:30,0,0,0,0
7/30/2019 21:00,0,0,0,0
7/30/2019 21:30,0,0,0,0
7/30/2019 22:00,0,0,0,0
7/30/2019 22:30,0,0,0,0
7/30/2019 23:00,0,0,0,0
7/30/2019 23:30,0,0,0,0
7/31/2019 0:00,0,0,0,0
7/31/2019 0:30,0,0,0,0
7/31/2019 1:00,0,0,0,0
7/31/2019 1:30,0,0,0,0
7/31/2019 2:00,0,0,0,0
7/31/2019 2:30,0,0,0,0
7/31/2019 3:00,0,0,0,0
7/31/2019 3:30,0,0,0,0
7/31/2019 4:00,0,0,0,0
7/31/2019 4:30,0,0,0,0
7/31/2019 5:00,0,0,0,0
7/31/2019 5:30,0,0,0,0
7/31/2019 6:00,0,0,0,0
7/31/2019 6:30,0,0,0,0
7/31/2019 7:00,2.2666667,1,0.8666667,0
7/31/2019 7:30,28.4,6.6,22,0.83933336
7/31/2019 8:00,51.333332,43.6,44.8,1.6366667
7/31/2019 8:30,133.53334,73.8,111.53333,4.2046666
7/31/2019 9:00,130.26666,53.2,108.46667,4.3033333
7/31/2019 9:30,172.46666,63.066666,139.46666,5.172
7/31/2019 10:00,217.46666,63.866665,170.73334,6.851333
7/31/2019 10:30,260.46667,68.2,223.66667,7.536667
7/31/2019 11:00,267.8,70,215.06667,9.345333
7/31/2019 11:30,280.33334,66.6,229.06667,10.006
7/31/2019 12:00,412.06668,358.86667,95.2,13.2
7/31/2019 12:30,520.4,497,87.333336,18.412
7/31/2019 13:00,530.8,408.6,158.33333,17.17
7/31/2019 13:30,322.53333,154.53334,191.26666,9.897333
7/31/2019 14:00,846.73334,763.93335,158.33333,21.352
7/31/2019 14:30,1015.4667,932.6,203.53334,25.980667
7/31/2019 15:00,477.6,338,182.8,19.881332
7/31/2019 15:30,583.4667,467.13333,183.26666,14.785334
7/31/2019 16:00,204,46.666668,187.26666,6.432
7/31/2019 16:30,276.73334,107.8,224.8,8.548
7/31/2019 17:00,320.53333,174.86667,205,10.62
7/31/2019 17:30,431.4,401.13333,246.13333,13.894667
7/31/2019 18:00,185,123.53333,148.33333,5.331333
7/31/2019 18:30,136.26666,97.46667,111.333336,3.9173334
7/31/2019 19:00,85.73333,85.4,77.2,2.728
7/31/2019 19:30,27.8,9,20.8,1.0153333
7/31/2019 20:00,0,0,0,0
7/31/2019 20:30,0,0,0,0
7/31/2019 21:00,0,0,0,0
7/31/2019 21:30,0,0,0,0
7/31/2019 22:00,0,0,0,0
7/31/2019 22:30,0,0,0,0
7/31/2019 23:00,0,0,0,0
7/31/2019 23:30,0,0,0,0
8/1/2019 0:00,0,0,0,0
8/1/2019 0:30,0,0,0,0
8/1/2019 1:00,0,0,0,0
8/1/2019 1:30,0,0,0,0
8/1/2019 2:00,0,0,0,0
8/1/2019 2:30,0,0,0,0
8/1/2019 3:00,0,0,0,0
8/1/2019 3:30,0,0,0,0
8/1/2019 4:00,0,0,0,0
8/1/2019 4:30,0,0,0,0
8/1/2019 5:00,0,0,0,0
8/1/2019 5:30,0,0,0,0
8/1/2019 6:00,0,0,0,0
8/1/2019 6:30,0,0,0,0
8/1/2019 7:00,5.3333335,2.2666667,3.2,0.034
8/1/2019 7:30,13.533334,4.0666666,10.866667,0.288
8/1/2019 8:00,38.6,8.4,32,1.1766666
8/1/2019 8:30,68.86667,39.6,58.533333,2.0233333
8/1/2019 9:00,112.4,47.066666,95.666664,4.1313334
8/1/2019 9:30,140.26666,50.733334,119.73333,5.4266667
8/1/2019 10:00,241.73334,77.933334,198.73334,7.358667
8/1/2019 10:30,609.6667,633.26666,90.333336,17.073334
8/1/2019 11:00,596.73334,557.06665,175.6,15.208
8/1/2019 11:30,202.13333,41.6,175,7.084
8/1/2019 12:00,282.6,55.066666,254.8,9.441334
8/1/2019 12:30,589.06665,516.86664,94.666664,18.49
8/1/2019 13:00,585.93335,512.73334,96.666664,17.458666
8/1/2019 13:30,464.13333,433.33334,75.8,14.592667
8/1/2019 14:00,1070.0667,952,178.73334,25.388666
8/1/2019 14:30,836,784.86664,162.53334,23.962667
8/1/2019 15:00,984.6,865.86664,278.8,24.637333
8/1/2019 15:30,683,628.5333,198.86667,22.61
8/1/2019 16:00,342.66666,102.066666,284.66666,10.463333
8/1/2019 16:30,276.33334,83.73333,233.86667,8.139334
8/1/2019 17:00,546.8,504.8,246.93333,13.547334
8/1/2019 17:30,524.4667,594.4667,232.2,15.090667
8/1/2019 18:00,394.46667,579.6,188,10.928
8/1/2019 18:30,297.13333,636.2,144.13333,8.516
8/1/2019 19:00,82.2,187.86667,43.666668,2.416
8/1/2019 19:30,23.266666,4.3333335,15.4,0.8753333
8/1/2019 20:00,1.6,0.33333334,0.73333335,0.016666668
8/1/2019 20:30,0,0,0,0
8/1/2019 21:00,0,0,0,0
8/1/2019 21:30,0,0,0,0
8/1/2019 22:00,0,0,0,0
8/1/2019 22:30,0,0,0,0
8/1/2019 23:00,0,0,0,0
8/1/2019 23:30,0,0,0,0
8/2/2019 0:00,0,0,0,0
8/2/2019 0:30,0,0,0,0
8/2/2019 1:00,0,0,0,0
8/2/2019 1:30,0,0,0,0
8/2/2019 2:00,0,0,0,0
8/2/2019 2:30,0,0,0,0
8/2/2019 3:00,0,0,0,0
8/2/2019 3:30,0,0,0,0
8/2/2019 4:00,0,0,0,0
8/2/2019 4:30,0,0,0,0
8/2/2019 5:00,0,0,0,0
8/2/2019 5:30,0,0,0,0
8/2/2019 6:00,0,0,0,0
8/2/2019 6:30,0,0,0,0
8/2/2019 7:00,7.6,2.4,5.866667,0.106
8/2/2019 7:30,35.933334,7.6666665,29.733334,0.99333334
8/2/2019 8:00,80.53333,60.2,67.333336,2.368
8/2/2019 8:30,132.73334,69.73333,114,3.9953334
8/2/2019 9:00,168.26666,70.73333,145.53334,5.055333
8/2/2019 9:30,232.2,80.4,196.93333,6.818
8/2/2019 10:00,316.53333,83.933334,235.66667,9.239333
8/2/2019 10:30,499.93332,281.86667,268.53333,14.434667
8/2/2019 11:00,697.8,642.06665,199.6,20.036
8/2/2019 11:30,822.2,778,181.53334,22.672
8/2/2019 12:00,867.3333,779.6667,168.6,24.091333
8/2/2019 12:30,942.26666,812.6667,183.2,25.923334
8/2/2019 13:00,692.5333,518.86664,217.53334,24.600666
8/2/2019 13:30,985.6667,822.93335,214.13333,24.244667
8/2/2019 14:00,883.93335,714.26666,235.66667,25.66
8/2/2019 14:30,874.86664,747.8,230,25.919333
8/2/2019 15:00,956.4286,895.9286,207.07143,20.493334
8/2/2019 15:30,824.5333,832.06665,154.6,22.679333
8/2/2019 16:00,772.26666,823.26666,133.26666,20.860666
8/2/2019 16:30,677.8,726.93335,133.6,17.913334
8/2/2019 17:00,609.2,754.86664,110.86667,14.638
8/2/2019 17:30,472.13333,739.2,92.933334,12.303333
8/2/2019 18:00,329.06668,697.4667,78,9.036667
8/2/2019 18:30,195.46666,557.4,59.133335,5.6786666
8/2/2019 19:00,90.4,363.73334,39.266666,2.6453333
8/2/2019 19:30,22.333334,3.6666667,14.4,0.8613333
8/2/2019 20:00,0.06666667,0,0,0
8/2/2019 20:30,0,0,0,0
8/2/2019 21:00,0,0,0,0
8/2/2019 21:30,0,0,0,0
8/2/2019 22:00,0,0,0,0
8/2/2019 22:30,0,0,0,0
8/2/2019 23:00,0,0,0,0
8/2/2019 23:30,0,0,0,0
8/3/2019 0:00,0,0,0,0
8/3/2019 0:30,0,0,0,0
8/3/2019 1:00,0,0,0,0
8/3/2019 1:30,0,0,0,0
8/3/2019 2:00,0,0,0,0
8/3/2019 2:30,0,0,0,0
8/3/2019 3:00,0,0,0,0
8/3/2019 3:30,0,0,0,0
8/3/2019 4:00,0,0,0,0
8/3/2019 4:30,0,0,0,0
8/3/2019 5:00,0,0,0,0
8/3/2019 5:30,0,0,0,0
8/3/2019 6:00,0,0,0,0
8/3/2019 6:30,0,0,0,0
